Periodo,Dominio,Pilar,Score,Dominio_Geom,Dominio_Aritm,Penalizacion_Deseq,Es_Cuello_Botella,Es_Fortaleza
2020Q1,Economías Abiertas,5. Inversión,23.533687969289197,43.692236355012696,46.795942331354524,3.1037059763418284,True,False
2020Q1,Economías Abiertas,6. Empresas,53.98162677626119,43.692236355012696,46.795942331354524,3.1037059763418284,False,False
2020Q1,Economías Abiertas,7. Infraestructura,43.08182870615854,43.692236355012696,46.795942331354524,3.1037059763418284,False,False
2020Q1,Economías Abiertas,8. Calidad Económica,66.58662587370918,43.692236355012696,46.795942331354524,3.1037059763418284,False,True
2020Q2,Economías Abiertas,5. Inversión,41.15822391009277,37.679434166559204,39.985058108797006,2.3056239422378013,False,False
2020Q2,Economías Abiertas,6. Empresas,35.86497511993822,37.679434166559204,39.985058108797006,2.3056239422378013,False,False
2020Q2,Economías Abiertas,7. Infraestructura,22.661896561998756,37.679434166559204,39.985058108797006,2.3056239422378013,True,False
2020Q2,Economías Abiertas,8. Calidad Económica,60.255136843158276,37.679434166559204,39.985058108797006,2.3056239422378013,False,True
2020Q3,Economías Abiertas,5. Inversión,7.069883690043652,31.860727213625424,42.34862222820776,10.487895014582335,True,False
2020Q3,Economías Abiertas,6. Empresas,57.747143725637244,31.860727213625424,42.34862222820776,10.487895014582335,False,False
2020Q3,Economías Abiertas,7. Infraestructura,37.791629680283904,31.860727213625424,42.34862222820776,10.487895014582335,False,False
2020Q3,Economías Abiertas,8. Calidad Económica,66.78583181686625,31.860727213625424,42.34862222820776,10.487895014582335,False,True
2020Q4,Economías Abiertas,5. Inversión,18.335043083818128,38.95358845853878,43.6386534444479,4.685064985909115,True,False
2020Q4,Economías Abiertas,6. Empresas,55.546467460723136,38.95358845853878,43.6386534444479,4.685064985909115,False,False
2020Q4,Economías Abiertas,7. Infraestructura,33.81311968404376,38.95358845853878,43.6386534444479,4.685064985909115,False,False
2020Q4,Economías Abiertas,8. Calidad Económica,66.85998354920658,38.95358845853878,43.6386534444479,4.685064985909115,False,True
2021Q1,Economías Abiertas,5. Inversión,24.501819694557405,42.46507777400642,45.84974026809594,3.3846624940895254,True,False
2021Q1,Economías Abiertas,6. Empresas,58.15729685974239,42.46507777400642,45.84974026809594,3.3846624940895254,False,False
2021Q1,Economías Abiertas,7. Infraestructura,34.39872526802661,42.46507777400642,45.84974026809594,3.3846624940895254,False,False
2021Q1,Economías Abiertas,8. Calidad Económica,66.34111925005736,42.46507777400642,45.84974026809594,3.3846624940895254,False,True
2021Q2,Economías Abiertas,5. Inversión,25.482055609763634,44.68543591296893,48.003129054825344,3.3176931418564166,True,False
2021Q2,Economías Abiertas,6. Empresas,61.67105355133791,44.68543591296893,48.003129054825344,3.3176931418564166,False,False
2021Q2,Economías Abiertas,7. Infraestructura,37.87937761448455,44.68543591296893,48.003129054825344,3.3176931418564166,False,False
2021Q2,Economías Abiertas,8. Calidad Económica,66.98002944371527,44.68543591296893,48.003129054825344,3.3176931418564166,False,True
2021Q3,Economías Abiertas,5. Inversión,27.838363534303607,46.27952102560483,48.99766905196967,2.718148026364844,True,False
2021Q3,Economías Abiertas,6. Empresas,60.39823103199321,46.27952102560483,48.99766905196967,2.718148026364844,False,False
2021Q3,Economías Abiertas,7. Infraestructura,40.66853741551441,46.27952102560483,48.99766905196967,2.718148026364844,False,False
2021Q3,Economías Abiertas,8. Calidad Económica,67.08554422606747,46.27952102560483,48.99766905196967,2.718148026364844,False,True
2021Q4,Economías Abiertas,5. Inversión,32.8835402008405,48.35505189652373,50.26228538787485,1.9072334913511142,True,False
2021Q4,Economías Abiertas,6. Empresas,61.0321621204739,48.35505189652373,50.26228538787485,1.9072334913511142,False,False
2021Q4,Economías Abiertas,7. Infraestructura,41.51477981876738,48.35505189652373,50.26228538787485,1.9072334913511142,False,False
2021Q4,Economías Abiertas,8. Calidad Económica,65.61865941141761,48.35505189652373,50.26228538787485,1.9072334913511142,False,True
2022Q1,Economías Abiertas,5. Inversión,63.06745520620247,56.41134730296929,57.15954784823221,0.7482005452629181,False,False
2022Q1,Economías Abiertas,6. Empresas,58.833443938922414,56.41134730296929,57.15954784823221,0.7482005452629181,False,False
2022Q1,Economías Abiertas,7. Infraestructura,42.45963918269795,56.41134730296929,57.15954784823221,0.7482005452629181,True,False
2022Q1,Economías Abiertas,8. Calidad Económica,64.27765306510601,56.41134730296929,57.15954784823221,0.7482005452629181,False,True
2022Q2,Economías Abiertas,5. Inversión,28.108540607865557,46.49347133105493,48.69585509034212,2.202383759287194,True,False
2022Q2,Economías Abiertas,6. Empresas,57.73808013025805,46.49347133105493,48.69585509034212,2.202383759287194,False,False
2022Q2,Economías Abiertas,7. Infraestructura,45.10694003539207,46.49347133105493,48.69585509034212,2.202383759287194,False,False
2022Q2,Economías Abiertas,8. Calidad Económica,63.829859587852795,46.49347133105493,48.69585509034212,2.202383759287194,False,True
2022Q3,Economías Abiertas,5. Inversión,8.562700404393578,34.50662731033861,43.74525143501424,9.238624124675631,True,False
2022Q3,Economías Abiertas,6. Empresas,58.08947689917587,34.50662731033861,43.74525143501424,9.238624124675631,False,False
2022Q3,Economías Abiertas,7. Infraestructura,45.03151601858043,34.50662731033861,43.74525143501424,9.238624124675631,False,False
2022Q3,Economías Abiertas,8. Calidad Económica,63.29731241790707,34.50662731033861,43.74525143501424,9.238624124675631,False,True
2022Q4,Economías Abiertas,5. Inversión,23.673072666418527,44.799456552638006,47.87855142008023,3.0790948674422225,True,False
2022Q4,Economías Abiertas,6. Empresas,58.88670541538919,44.799456552638006,47.87855142008023,3.0790948674422225,False,False
2022Q4,Economías Abiertas,7. Infraestructura,45.629004774063034,44.799456552638006,47.87855142008023,3.0790948674422225,False,False
2022Q4,Economías Abiertas,8. Calidad Económica,63.32542282445018,44.799456552638006,47.87855142008023,3.0790948674422225,False,True
2023Q1,Economías Abiertas,5. Inversión,24.905276166355428,46.80504916930637,49.97293828612711,3.1678891168207386,True,False
2023Q1,Economías Abiertas,6. Empresas,63.203841685275705,46.80504916930637,49.97293828612711,3.1678891168207386,False,False
2023Q1,Economías Abiertas,7. Infraestructura,47.23164660352555,46.80504916930637,49.97293828612711,3.1678891168207386,False,False
2023Q1,Economías Abiertas,8. Calidad Económica,64.55098868935175,46.80504916930637,49.97293828612711,3.1678891168207386,False,True
2023Q2,Economías Abiertas,5. Inversión,24.92614783590251,47.0731184936831,50.263869618797685,3.1907511251145877,True,False
2023Q2,Economías Abiertas,6. Empresas,63.064844724078824,47.0731184936831,50.263869618797685,3.1907511251145877,False,False
2023Q2,Economías Abiertas,7. Infraestructura,48.02707608058111,47.0731184936831,50.263869618797685,3.1907511251145877,False,False
2023Q2,Economías Abiertas,8. Calidad Económica,65.0374098346283,47.0731184936831,50.263869618797685,3.1907511251145877,False,True
2023Q3,Economías Abiertas,5. Inversión,19.579126633372294,44.30473941548951,48.848192364520216,4.5434529490307085,True,False
2023Q3,Economías Abiertas,6. Empresas,61.8086560016778,44.30473941548951,48.848192364520216,4.5434529490307085,False,False
2023Q3,Economías Abiertas,7. Infraestructura,48.91585629488993,44.30473941548951,48.848192364520216,4.5434529490307085,False,False
2023Q3,Economías Abiertas,8. Calidad Económica,65.08913052814084,44.30473941548951,48.848192364520216,4.5434529490307085,False,True
2023Q4,Economías Abiertas,5. Inversión,19.900728261109645,45.09918735762454,49.69070236561187,4.591515007987333,True,False
2023Q4,Economías Abiertas,6. Empresas,62.96199736306217,45.09918735762454,49.69070236561187,4.591515007987333,False,False
2023Q4,Economías Abiertas,7. Infraestructura,50.427742888761756,45.09918735762454,49.69070236561187,4.591515007987333,False,False
2023Q4,Economías Abiertas,8. Calidad Económica,65.47234094951392,45.09918735762454,49.69070236561187,4.591515007987333,False,True
2024Q1,Economías Abiertas,5. Inversión,30.061736975232467,50.46045467982559,52.81547330276233,2.35501862293674,True,False
2024Q1,Economías Abiertas,6. Empresas,64.9387638617451,50.46045467982559,52.81547330276233,2.35501862293674,False,False
2024Q1,Economías Abiertas,7. Infraestructura,50.512121281493414,50.46045467982559,52.81547330276233,2.35501862293674,False,False
2024Q1,Economías Abiertas,8. Calidad Económica,65.74927109257834,50.46045467982559,52.81547330276233,2.35501862293674,False,True
2024Q2,Economías Abiertas,5. Inversión,33.37713836011063,51.71567323274296,53.51133937227079,1.7956661395278317,True,False
2024Q2,Economías Abiertas,6. Empresas,63.45747864552322,51.71567323274296,53.51133937227079,1.7956661395278317,False,False
2024Q2,Economías Abiertas,7. Infraestructura,51.02980957826572,51.71567323274296,53.51133937227079,1.7956661395278317,False,False
2024Q2,Economías Abiertas,8. Calidad Económica,66.1809309051836,51.71567323274296,53.51133937227079,1.7956661395278317,False,True
2024Q3,Economías Abiertas,5. Inversión,8.315218731944489,37.105079403308956,48.19854876771598,11.09346936440702,True,False
2024Q3,Economías Abiertas,6. Empresas,66.09108702217958,37.105079403308956,48.19854876771598,11.09346936440702,False,False
2024Q3,Economías Abiertas,7. Infraestructura,51.79564013650492,37.105079403308956,48.19854876771598,11.09346936440702,False,False
2024Q3,Economías Abiertas,8. Calidad Económica,66.59224918023492,37.105079403308956,48.19854876771598,11.09346936440702,False,True
2024Q4,Economías Abiertas,5. Inversión,37.65628317437884,54.25524615052885,55.67211984481641,1.4168736942875597,True,False
2024Q4,Economías Abiertas,6. Empresas,66.09274692687357,54.25524615052885,55.67211984481641,1.4168736942875597,False,False
2024Q4,Economías Abiertas,7. Infraestructura,52.048565893813915,54.25524615052885,55.67211984481641,1.4168736942875597,False,False
2024Q4,Economías Abiertas,8. Calidad Económica,66.89088338419931,54.25524615052885,55.67211984481641,1.4168736942875597,False,True
2025Q1,Economías Abiertas,5. Inversión,29.51267566727473,50.38146979022902,52.81157112543974,2.430101335210722,True,False
2025Q1,Economías Abiertas,6. Empresas,62.87039424123341,50.38146979022902,52.81157112543974,2.430101335210722,False,False
2025Q1,Economías Abiertas,7. Infraestructura,51.70338553356026,50.38146979022902,52.81157112543974,2.430101335210722,False,False
2025Q1,Economías Abiertas,8. Calidad Económica,67.15982905969057,50.38146979022902,52.81157112543974,2.430101335210722,False,True
2025Q2,Economías Abiertas,5. Inversión,39.140845731800724,54.942774020609875,56.31119787786215,1.3684238572522744,True,False
2025Q2,Economías Abiertas,6. Empresas,67.67509526309927,54.942774020609875,56.31119787786215,1.3684238572522744,False,True
2025Q2,Economías Abiertas,7. Infraestructura,51.08105853201448,54.942774020609875,56.31119787786215,1.3684238572522744,False,False
2025Q2,Economías Abiertas,8. Calidad Económica,67.34779198453413,54.942774020609875,56.31119787786215,1.3684238572522744,False,False
2025Q3,Economías Abiertas,5. Inversión,41.45850475015777,56.592259571511015,57.73392560492853,1.1416660334175148,True,False
2025Q3,Economías Abiertas,6. Empresas,68.2400367019743,56.592259571511015,57.73392560492853,1.1416660334175148,False,True
2025Q3,Economías Abiertas,7. Infraestructura,53.61493793609254,56.592259571511015,57.73392560492853,1.1416660334175148,False,False
2025Q3,Economías Abiertas,8. Calidad Económica,67.6222230314895,56.592259571511015,57.73392560492853,1.1416660334175148,False,False
2025Q4,Economías Abiertas,5. Inversión,28.273550495177712,51.80073245193831,54.88481833186188,3.0840858799235704,True,False
2025Q4,Economías Abiertas,6. Empresas,69.1709738211498,51.80073245193831,54.88481833186188,3.0840858799235704,False,True
2025Q4,Economías Abiertas,7. Infraestructura,54.32736566705175,51.80073245193831,54.88481833186188,3.0840858799235704,False,False
2025Q4,Economías Abiertas,8. Calidad Económica,67.76738334406826,51.80073245193831,54.88481833186188,3.0840858799235704,False,False
2016Q1,Personas Empoderadas,9. Vida,1.0,20.960884205375137,48.069060023236105,27.108175817860968,True,False
2016Q1,Personas Empoderadas,10. Salud,97.0320930694424,20.960884205375137,48.069060023236105,27.108175817860968,False,True
2016Q1,Personas Empoderadas,11. Educación,62.32357909084556,20.960884205375137,48.069060023236105,27.108175817860968,False,False
2016Q1,Personas Empoderadas,12. Conocimiento,31.920567932656475,20.960884205375137,48.069060023236105,27.108175817860968,False,False
2016Q2,Personas Empoderadas,9. Vida,1.0,20.869301303520025,47.85920348078852,26.989902177268497,True,False
2016Q2,Personas Empoderadas,10. Salud,96.94766823564531,20.869301303520025,47.85920348078852,26.989902177268497,False,True
2016Q2,Personas Empoderadas,11. Educación,61.86046318583408,20.869301303520025,47.85920348078852,26.989902177268497,False,False
2016Q2,Personas Empoderadas,12. Conocimiento,31.628682501674678,20.869301303520025,47.85920348078852,26.989902177268497,False,False
2016Q3,Personas Empoderadas,9. Vida,1.0,21.0432490372662,48.41492023141357,27.371671194147368,True,False
2016Q3,Personas Empoderadas,10. Salud,97.39234395292982,21.0432490372662,48.41492023141357,27.371671194147368,False,True
2016Q3,Personas Empoderadas,11. Educación,63.62064881501204,21.0432490372662,48.41492023141357,27.371671194147368,False,False
2016Q3,Personas Empoderadas,12. Conocimiento,31.646688157712425,21.0432490372662,48.41492023141357,27.371671194147368,False,False
2016Q4,Personas Empoderadas,9. Vida,1.0,21.07609323376005,48.503962738154975,27.427869504394923,True,False
2016Q4,Personas Empoderadas,10. Salud,97.86796188494188,21.07609323376005,48.503962738154975,27.427869504394923,False,True
2016Q4,Personas Empoderadas,11. Educación,63.29475389356479,21.07609323376005,48.503962738154975,27.427869504394923,False,False
2016Q4,Personas Empoderadas,12. Conocimiento,31.853135174113238,21.07609323376005,48.503962738154975,27.427869504394923,False,False
2017Q1,Personas Empoderadas,9. Vida,1.0,20.92926199565873,47.78887280286402,26.85961080720529,True,False
2017Q1,Personas Empoderadas,10. Salud,95.55275030851875,20.92926199565873,47.78887280286402,26.85961080720529,False,True
2017Q1,Personas Empoderadas,11. Educación,62.44663879067325,20.92926199565873,47.78887280286402,26.85961080720529,False,False
2017Q1,Personas Empoderadas,12. Conocimiento,32.15610211226409,20.92926199565873,47.78887280286402,26.85961080720529,False,False
2017Q2,Personas Empoderadas,9. Vida,1.0,20.943285548595952,47.76070263086224,26.81741708226629,True,False
2017Q2,Personas Empoderadas,10. Salud,95.44135281694156,20.943285548595952,47.76070263086224,26.81741708226629,False,True
2017Q2,Personas Empoderadas,11. Educación,62.1863291027112,20.943285548595952,47.76070263086224,26.81741708226629,False,False
2017Q2,Personas Empoderadas,12. Conocimiento,32.41512860379622,20.943285548595952,47.76070263086224,26.81741708226629,False,False
2017Q3,Personas Empoderadas,9. Vida,1.0,21.21157673102745,48.62953747804271,27.417960747015258,True,False
2017Q3,Personas Empoderadas,10. Salud,96.80059234326417,21.21157673102745,48.62953747804271,27.417960747015258,False,True
2017Q3,Personas Empoderadas,11. Educación,64.0840365118913,21.21157673102745,48.62953747804271,27.417960747015258,False,False
2017Q3,Personas Empoderadas,12. Conocimiento,32.633521057015344,21.21157673102745,48.62953747804271,27.417960747015258,False,False
2017Q4,Personas Empoderadas,9. Vida,1.0,21.312851272446444,48.998651432146104,27.68580015969966,True,False
2017Q4,Personas Empoderadas,10. Salud,98.13222694494914,21.312851272446444,48.998651432146104,27.68580015969966,False,True
2017Q4,Personas Empoderadas,11. Educación,64.01933424705022,21.312851272446444,48.998651432146104,27.68580015969966,False,False
2017Q4,Personas Empoderadas,12. Conocimiento,32.843044536585055,21.312851272446444,48.998651432146104,27.68580015969966,False,False
2018Q1,Personas Empoderadas,9. Vida,1.0,21.20658572338292,48.42273933960805,27.21615361622513,True,False
2018Q1,Personas Empoderadas,10. Salud,96.04084400966786,21.20658572338292,48.42273933960805,27.21615361622513,False,True
2018Q1,Personas Empoderadas,11. Educación,63.47309287976289,21.20658572338292,48.42273933960805,27.21615361622513,False,False
2018Q1,Personas Empoderadas,12. Conocimiento,33.177020469001455,21.20658572338292,48.42273933960805,27.21615361622513,False,False
2018Q2,Personas Empoderadas,9. Vida,1.0,21.248550737153565,48.34187749533744,27.093326758183878,True,False
2018Q2,Personas Empoderadas,10. Salud,94.32842796932312,21.248550737153565,48.34187749533744,27.093326758183878,False,True
2018Q2,Personas Empoderadas,11. Educación,64.56998831478113,21.248550737153565,48.34187749533744,27.093326758183878,False,False
2018Q2,Personas Empoderadas,12. Conocimiento,33.46909369724551,21.248550737153565,48.34187749533744,27.093326758183878,False,False
2018Q3,Personas Empoderadas,9. Vida,1.0,21.416501402402126,48.859188048057014,27.442686645654888,True,False
2018Q3,Personas Empoderadas,10. Salud,95.07736832859233,21.416501402402126,48.859188048057014,27.442686645654888,False,True
2018Q3,Personas Empoderadas,11. Educación,65.66093848147648,21.416501402402126,48.859188048057014,27.442686645654888,False,False
2018Q3,Personas Empoderadas,12. Conocimiento,33.698445382159235,21.416501402402126,48.859188048057014,27.442686645654888,False,False
2018Q4,Personas Empoderadas,9. Vida,1.0,21.452413008559247,48.99129441084462,27.53888140228537,True,False
2018Q4,Personas Empoderadas,10. Salud,95.93537338184912,21.452413008559247,48.99129441084462,27.53888140228537,False,True
2018Q4,Personas Empoderadas,11. Educación,65.13853381591606,21.452413008559247,48.99129441084462,27.53888140228537,False,False
2018Q4,Personas Empoderadas,12. Conocimiento,33.89127044561328,21.452413008559247,48.99129441084462,27.53888140228537,False,False
2019Q1,Personas Empoderadas,9. Vida,1.5286489409437496,23.906880326831818,49.27985830646608,25.372977979634264,True,False
2019Q1,Personas Empoderadas,10. Salud,96.47669064248161,23.906880326831818,49.27985830646608,25.372977979634264,False,True
2019Q1,Personas Empoderadas,11. Educación,65.08004288793009,23.906880326831818,49.27985830646608,25.372977979634264,False,False
2019Q1,Personas Empoderadas,12. Conocimiento,34.03405075450888,23.906880326831818,49.27985830646608,25.372977979634264,False,False
2019Q2,Personas Empoderadas,9. Vida,1.0,21.55907642811668,49.305677449650176,27.746601021533497,True,False
2019Q2,Personas Empoderadas,10. Salud,96.72075264435158,21.55907642811668,49.305677449650176,27.746601021533497,False,True
2019Q2,Personas Empoderadas,11. Educación,65.29391287212026,21.55907642811668,49.305677449650176,27.746601021533497,False,False
2019Q2,Personas Empoderadas,12. Conocimiento,34.20804428212887,21.55907642811668,49.305677449650176,27.746601021533497,False,False
2019Q3,Personas Empoderadas,9. Vida,1.54722084139358,24.244223011643378,49.94989877495963,25.70567576331625,True,False
2019Q3,Personas Empoderadas,10. Salud,97.29308277188441,24.244223011643378,49.94989877495963,25.70567576331625,False,True
2019Q3,Personas Empoderadas,11. Educación,66.38905957890242,24.244223011643378,49.94989877495963,25.70567576331625,False,False
2019Q3,Personas Empoderadas,12. Conocimiento,34.5702319076581,24.244223011643378,49.94989877495963,25.70567576331625,False,False
2019Q4,Personas Empoderadas,9. Vida,1.475916691766806,24.06199852554806,50.073798609147936,26.011800083599876,True,False
2019Q4,Personas Empoderadas,10. Salud,97.6744947017887,24.06199852554806,50.073798609147936,26.011800083599876,False,True
2019Q4,Personas Empoderadas,11. Educación,65.81185417589987,24.06199852554806,50.073798609147936,26.011800083599876,False,False
2019Q4,Personas Empoderadas,12. Conocimiento,35.33292886713637,24.06199852554806,50.073798609147936,26.011800083599876,False,False
2020Q1,Personas Empoderadas,9. Vida,1.0158535669041535,22.161746731517244,50.29513348361671,28.133386752099465,True,False
2020Q1,Personas Empoderadas,10. Salud,97.11579358220656,22.161746731517244,50.29513348361671,28.133386752099465,False,True
2020Q1,Personas Empoderadas,11. Educación,66.00469038398509,22.161746731517244,50.29513348361671,28.133386752099465,False,False
2020Q1,Personas Empoderadas,12. Conocimiento,37.044196401371046,22.161746731517244,50.29513348361671,28.133386752099465,False,False
2020Q2,Personas Empoderadas,9. Vida,1.0,22.29104689774099,50.883753299771094,28.592706402030103,True,False
2020Q2,Personas Empoderadas,10. Salud,98.06640679801467,22.29104689774099,50.883753299771094,28.592706402030103,False,True
2020Q2,Personas Empoderadas,11. Educación,66.75106009242423,22.29104689774099,50.883753299771094,28.592706402030103,False,False
2020Q2,Personas Empoderadas,12. Conocimiento,37.7175463086455,22.29104689774099,50.883753299771094,28.592706402030103,False,False
2020Q3,Personas Empoderadas,9. Vida,1.0,22.22646536307506,50.61479963326867,28.388334270193607,True,False
2020Q3,Personas Empoderadas,10. Salud,96.20618485891788,22.22646536307506,50.61479963326867,28.388334270193607,False,True
2020Q3,Personas Empoderadas,11. Educación,67.88408427541326,22.22646536307506,50.61479963326867,28.388334270193607,False,False
2020Q3,Personas Empoderadas,12. Conocimiento,37.36892939874352,22.22646536307506,50.61479963326867,28.388334270193607,False,False
2020Q4,Personas Empoderadas,9. Vida,1.0,22.305560736283454,50.79613160862246,28.490570872339006,True,False
2020Q4,Personas Empoderadas,10. Salud,95.95950705080715,22.305560736283454,50.79613160862246,28.490570872339006,False,True
2020Q4,Personas Empoderadas,11. Educación,68.64525543738505,22.305560736283454,50.79613160862246,28.490570872339006,False,False
2020Q4,Personas Empoderadas,12. Conocimiento,37.57976394629766,22.305560736283454,50.79613160862246,28.490570872339006,False,False
2021Q1,Personas Empoderadas,9. Vida,1.0,22.40210474826346,51.13327085688616,28.731166108622702,True,False
2021Q1,Personas Empoderadas,10. Salud,95.9386875202081,22.40210474826346,51.13327085688616,28.731166108622702,False,True
2021Q1,Personas Empoderadas,11. Educación,70.19670377951194,22.40210474826346,51.13327085688616,28.731166108622702,False,False
2021Q1,Personas Empoderadas,12. Conocimiento,37.39769212782462,22.40210474826346,51.13327085688616,28.731166108622702,False,False
2021Q2,Personas Empoderadas,9. Vida,1.0,22.454467053678677,51.26048620698921,28.806019153310537,True,False
2021Q2,Personas Empoderadas,10. Salud,95.68009258800888,22.454467053678677,51.26048620698921,28.806019153310537,False,True
2021Q2,Personas Empoderadas,11. Educación,70.87181624024927,22.454467053678677,51.26048620698921,28.806019153310537,False,False
2021Q2,Personas Empoderadas,12. Conocimiento,37.4900359996987,22.454467053678677,51.26048620698921,28.806019153310537,False,False
2021Q3,Personas Empoderadas,9. Vida,1.0,22.5206509201021,51.41085619140159,28.890205271299493,True,False
2021Q3,Personas Empoderadas,10. Salud,95.31107445659298,22.5206509201021,51.41085619140159,28.890205271299493,False,True
2021Q3,Personas Empoderadas,11. Educación,71.68177088964241,22.5206509201021,51.41085619140159,28.890205271299493,False,False
2021Q3,Personas Empoderadas,12. Conocimiento,37.65057941937098,22.5206509201021,51.41085619140159,28.890205271299493,False,False
2021Q4,Personas Empoderadas,9. Vida,2.3386130522052273,27.91494610359555,51.83083542565025,23.9158893220547,True,False
2021Q4,Personas Empoderadas,10. Salud,95.00272419812114,27.91494610359555,51.83083542565025,23.9158893220547,False,True
2021Q4,Personas Empoderadas,11. Educación,72.04760776786637,27.91494610359555,51.83083542565025,23.9158893220547,False,False
2021Q4,Personas Empoderadas,12. Conocimiento,37.93439668440826,27.91494610359555,51.83083542565025,23.9158893220547,False,False
2022Q1,Personas Empoderadas,9. Vida,2.95702522852702,29.65450427953068,52.00799986841906,22.353495588888382,True,False
2022Q1,Personas Empoderadas,10. Salud,94.81914230830046,29.65450427953068,52.00799986841906,22.353495588888382,False,True
2022Q1,Personas Empoderadas,11. Educación,71.89028072569003,29.65450427953068,52.00799986841906,22.353495588888382,False,False
2022Q1,Personas Empoderadas,12. Conocimiento,38.365551211158724,29.65450427953068,52.00799986841906,22.353495588888382,False,False
2022Q2,Personas Empoderadas,9. Vida,3.304397017021575,30.6169105545351,52.231194413414464,21.614283858879364,True,False
2022Q2,Personas Empoderadas,10. Salud,93.69958138298675,30.6169105545351,52.231194413414464,21.614283858879364,False,True
2022Q2,Personas Empoderadas,11. Educación,73.09356700964754,30.6169105545351,52.231194413414464,21.614283858879364,False,False
2022Q2,Personas Empoderadas,12. Conocimiento,38.82723224400197,30.6169105545351,52.231194413414464,21.614283858879364,False,False
2022Q3,Personas Empoderadas,9. Vida,3.7926791565788953,31.834622458059947,52.50843362358775,20.673811165527802,True,False
2022Q3,Personas Empoderadas,10. Salud,92.79614385427054,31.834622458059947,52.50843362358775,20.673811165527802,False,True
2022Q3,Personas Empoderadas,11. Educación,74.01942257114452,31.834622458059947,52.50843362358775,20.673811165527802,False,False
2022Q3,Personas Empoderadas,12. Conocimiento,39.42548891235701,31.834622458059947,52.50843362358775,20.673811165527802,False,False
2022Q4,Personas Empoderadas,9. Vida,3.3728614694125243,30.957161515592926,52.26912311547407,21.311961599881148,True,False
2022Q4,Personas Empoderadas,10. Salud,91.97903553059004,30.957161515592926,52.26912311547407,21.311961599881148,False,True
2022Q4,Personas Empoderadas,11. Educación,73.38121653175445,30.957161515592926,52.26912311547407,21.311961599881148,False,False
2022Q4,Personas Empoderadas,12. Conocimiento,40.34337893013928,30.957161515592926,52.26912311547407,21.311961599881148,False,False
2023Q1,Personas Empoderadas,9. Vida,3.889827375862905,32.32623568545024,52.71463630325392,20.388400617803676,True,False
2023Q1,Personas Empoderadas,10. Salud,92.58201607423693,32.32623568545024,52.71463630325392,20.388400617803676,False,True
2023Q1,Personas Empoderadas,11. Educación,72.64777901317827,32.32623568545024,52.71463630325392,20.388400617803676,False,False
2023Q1,Personas Empoderadas,12. Conocimiento,41.73892274973756,32.32623568545024,52.71463630325392,20.388400617803676,False,False
2023Q2,Personas Empoderadas,9. Vida,3.6816568028289507,32.16681594200584,53.25058631593451,21.083770373928672,True,False
2023Q2,Personas Empoderadas,10. Salud,94.05008587793876,32.16681594200584,53.25058631593451,21.083770373928672,False,True
2023Q2,Personas Empoderadas,11. Educación,72.79765351392139,32.16681594200584,53.25058631593451,21.083770373928672,False,False
2023Q2,Personas Empoderadas,12. Conocimiento,42.47294906904895,32.16681594200584,53.25058631593451,21.083770373928672,False,False
2023Q3,Personas Empoderadas,9. Vida,3.841101153985741,32.81728662085492,53.997122023534416,21.179835402679494,True,False
2023Q3,Personas Empoderadas,10. Salud,95.45330792600112,32.81728662085492,53.997122023534416,21.179835402679494,False,True
2023Q3,Personas Empoderadas,11. Educación,73.86816465172687,32.81728662085492,53.997122023534416,21.179835402679494,False,False
2023Q3,Personas Empoderadas,12. Conocimiento,42.825914362423916,32.81728662085492,53.997122023534416,21.179835402679494,False,False
2023Q4,Personas Empoderadas,9. Vida,4.241818653893654,33.51513466329323,53.64785821058297,20.132723547289736,True,False
2023Q4,Personas Empoderadas,10. Salud,92.31158271855402,33.51513466329323,53.64785821058297,20.132723547289736,False,True
2023Q4,Personas Empoderadas,11. Educación,75.17516986821022,33.51513466329323,53.64785821058297,20.132723547289736,False,False
2023Q4,Personas Empoderadas,12. Conocimiento,42.86286160167395,33.51513466329323,53.64785821058297,20.132723547289736,False,False
2024Q1,Personas Empoderadas,9. Vida,4.355788465639604,33.62692361522419,53.47848019118974,19.851556575965546,True,False
2024Q1,Personas Empoderadas,10. Salud,92.93432638748922,33.62692361522419,53.47848019118974,19.851556575965546,False,True
2024Q1,Personas Empoderadas,11. Educación,73.8553308327908,33.62692361522419,53.47848019118974,19.851556575965546,False,False
2024Q1,Personas Empoderadas,12. Conocimiento,42.76847507883932,33.62692361522419,53.47848019118974,19.851556575965546,False,False
2024Q2,Personas Empoderadas,9. Vida,4.747908670722594,34.322668335542495,53.539433960884686,19.21676562534219,True,False
2024Q2,Personas Empoderadas,10. Salud,93.17805491592716,34.322668335542495,53.539433960884686,19.21676562534219,False,True
2024Q2,Personas Empoderadas,11. Educación,73.62401367848676,34.322668335542495,53.539433960884686,19.21676562534219,False,False
2024Q2,Personas Empoderadas,12. Conocimiento,42.60775857840222,34.322668335542495,53.539433960884686,19.21676562534219,False,False
2024Q3,Personas Empoderadas,9. Vida,5.135644484076699,35.143688077477854,54.043262178516215,18.89957410103836,True,False
2024Q3,Personas Empoderadas,10. Salud,94.21261288123857,35.143688077477854,54.043262178516215,18.89957410103836,False,True
2024Q3,Personas Empoderadas,11. Educación,74.51483037166729,35.143688077477854,54.043262178516215,18.89957410103836,False,False
2024Q3,Personas Empoderadas,12. Conocimiento,42.30996097708232,35.143688077477854,54.043262178516215,18.89957410103836,False,False
