Periodo,Dominio,Pilar,Indicador,Score,Pilar_Geom,Pilar_Aritm,Penalizacion_Deseq,Es_Cuello_Botella,Es_Fortaleza,Dispersion
2020Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,77.59330203275573,65.6408451570002,66.5614222018235,0.9205770448233039,False,True,22.063759661864445
2020Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,55.529542370891285,65.6408451570002,66.5614222018235,0.9205770448233039,True,False,22.063759661864445
2020Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,55.02327274302048,51.458995337512896,51.57443806556313,0.11544272805023326,False,True,6.897669354914697
2020Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,48.12560338810578,51.458995337512896,51.57443806556313,0.11544272805023326,True,False,6.897669354914697
2020Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,59.9037670185918,48.04130126532473,49.21583586265448,1.174534597329746,False,True,21.37586231187464
2020Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,38.52790470671716,48.04130126532473,49.21583586265448,1.174534597329746,True,False,21.37586231187464
2020Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,71.94067881823891,52.223908174479355,54.925794304861974,2.7018861303826185,False,True,34.02976902675387
2020Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,37.91090979148504,52.223908174479355,54.925794304861974,2.7018861303826185,True,False,34.02976902675387
2021Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,67.6313787305993,47.22437256157213,50.30316460011366,3.078792038541529,False,True,34.65642826097126
2021Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,32.974950469628034,47.22437256157213,50.30316460011366,3.078792038541529,True,False,34.65642826097126
2021Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,62.152068924655325,39.78218365226984,43.80788847398961,4.0257048217197635,False,True,36.68836090133143
2021Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,25.463708023323896,39.78218365226984,43.80788847398961,4.0257048217197635,True,False,36.68836090133143
2021Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,65.61304012750847,42.48022847668276,46.55812956031373,4.0779010836309695,False,True,38.109821134389485
2021Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,27.503218993118985,42.48022847668276,46.55812956031373,4.0779010836309695,True,False,38.109821134389485
2021Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,58.778309474376265,35.35398125176828,40.02151216229632,4.667530910528036,False,True,37.513594624159886
2021Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,21.26471485021638,35.35398125176828,40.02151216229632,4.667530910528036,True,False,37.513594624159886
2022Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,61.12427379737291,43.19132719286613,45.821956188035585,2.6306289951694524,False,True,30.60463521867464
2022Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,30.519638578698267,43.19132719286613,45.821956188035585,2.6306289951694524,True,False,30.60463521867464
2022Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,67.72415853580246,59.99460993656125,60.43570749199597,0.4410975554347232,False,True,14.576902087612986
2022Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,53.147256448189474,59.99460993656125,60.43570749199597,0.4410975554347232,True,False,14.576902087612986
2022Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,64.12665107401929,59.669791081602405,59.82466897292622,0.1548778913238138,False,True,8.603964202186141
2022Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,55.52268687183315,59.669791081602405,59.82466897292622,0.1548778913238138,True,False,8.603964202186141
2022Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,66.17982971274947,58.48429136635577,58.93171855601359,0.447427189657823,False,True,14.496222313471755
2022Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,51.68360739927771,58.48429136635577,58.93171855601359,0.447427189657823,True,False,14.496222313471755
2023Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,71.01171894560332,59.731980048708465,60.627835771336365,0.8958557226278998,False,True,20.76776634853391
2023Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,50.24395259706941,59.731980048708465,60.627835771336365,0.8958557226278998,True,False,20.76776634853391
2023Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,65.76261033219107,56.23308892044276,56.92354036297402,0.6904514425312627,False,True,17.6781399384341
2023Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,48.08447039375697,56.23308892044276,56.92354036297402,0.6904514425312627,True,False,17.6781399384341
2023Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,60.13928435454363,47.3752579120603,48.72978326743315,1.35452535537285,False,True,22.81900217422097
2023Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,37.320282180322664,47.3752579120603,48.72978326743315,1.35452535537285,True,False,22.81900217422097
2023Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,75.58855223905356,52.90767255057583,56.31045172946728,3.40277917889145,False,True,38.55620101917255
2023Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,37.03235121988101,52.90767255057583,56.31045172946728,3.40277917889145,True,False,38.55620101917255
2024Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,76.04095339735785,53.06576385303015,56.53665230861943,3.4708884555892823,False,True,39.008602177476845
2024Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,37.03235121988101,53.06576385303015,56.53665230861943,3.4708884555892823,True,False,39.008602177476845
2024Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,74.29388576609432,38.905341894343714,47.33368713735397,8.428345243010256,False,True,53.9203972574807
2024Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,20.373488508613615,38.905341894343714,47.33368713735397,8.428345243010256,True,False,53.9203972574807
2024Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,70.14226166675648,44.064878566741186,48.912383431752254,4.847504865011068,False,True,42.45975647000846
2024Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,27.682505196748025,44.064878566741186,48.912383431752254,4.847504865011068,True,False,42.45975647000846
2024Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,79.60339965503807,55.65530140064068,59.257606154505396,3.602304753864715,False,True,40.691587001065365
2024Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,38.91181265397271,55.65530140064068,59.257606154505396,3.602304753864715,True,False,40.691587001065365
2025Q1,Sociedades Inclusivas,3. Gobernanza,GOB_DES,76.13139629394044,70.25142969788057,70.4784976938312,0.22706799595063387,False,True,11.305797200218464
2025Q1,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,64.82559909372198,70.25142969788057,70.4784976938312,0.22706799595063387,True,False,11.305797200218464
2025Q2,Sociedades Inclusivas,3. Gobernanza,GOB_DES,78.95913570533635,71.79910385897524,72.1237404927412,0.3246366337659623,False,True,13.67079042519029
2025Q2,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,65.28834528014606,71.79910385897524,72.1237404927412,0.3246366337659623,True,False,13.67079042519029
2025Q3,Sociedades Inclusivas,3. Gobernanza,GOB_DES,83.48325472015004,86.21815464593254,86.26295211836648,0.04479747243394172,True,False,5.559394796432869
2025Q3,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,89.04264951658291,86.21815464593254,86.26295211836648,0.04479747243394172,False,True,5.559394796432869
2025Q4,Sociedades Inclusivas,3. Gobernanza,GOB_DES,77.89969005514922,81.52077584317438,81.60493703993237,0.08416119675798939,True,False,7.410493969566275
2025Q4,Sociedades Inclusivas,3. Gobernanza,GOB_EFF,85.3101840247155,81.52077584317438,81.60493703993237,0.08416119675798939,False,True,7.410493969566275
2016Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,61.87575242057834,75.09760339384914,76.51025161484463,1.412648220995493,True,False,29.26899838853258
2016Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,91.14475080911092,75.09760339384914,76.51025161484463,1.412648220995493,False,True,29.26899838853258
2016Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,62.286893489824536,75.01789940739053,76.31896374526426,1.3010643378737257,True,False,28.06414051087944
2016Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,90.35103400070398,75.01789940739053,76.31896374526426,1.3010643378737257,False,True,28.06414051087944
2016Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,62.93394133272642,75.45335209762835,76.6985914913579,1.2452393937295483,True,False,27.529300317262965
2016Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,90.46324164998938,75.45335209762835,76.6985914913579,1.2452393937295483,False,True,27.529300317262965
2016Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,63.39718732390992,76.17846063999525,77.46685334696053,1.2883927069652827,True,False,28.13933204610123
2016Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,91.53651937001115,76.17846063999525,77.46685334696053,1.2883927069652827,False,True,28.13933204610123
2017Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,63.774862392781216,76.61889582653134,77.91226745179077,1.2933716252594252,True,False,28.274810118019104
2017Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.04967251080032,76.61889582653134,77.91226745179077,1.2933716252594252,False,True,28.274810118019104
2017Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,64.32263278044373,77.41155514510724,78.74327837581643,1.331723230709187,True,False,28.841291190745423
2017Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.16392397118915,77.41155514510724,78.74327837581643,1.331723230709187,False,True,28.841291190745423
2017Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,64.77677997477595,77.83658776344502,79.15309793532603,1.3165101718810064,True,False,28.75263592110015
2017Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.5294158958761,77.83658776344502,79.15309793532603,1.3165101718810064,False,True,28.75263592110015
2017Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,64.9142566090546,78.03729152166535,79.36376473659227,1.3264732149269207,True,False,28.899016255075338
2017Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.81327286412994,78.03729152166535,79.36376473659227,1.3264732149269207,False,True,28.899016255075338
2018Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,65.62047027720325,78.86236323337744,80.19843815269793,1.3360749193204953,True,False,29.155935750989357
2018Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.77640602819261,78.86236323337744,80.19843815269793,1.3360749193204953,False,True,29.155935750989357
2018Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,66.24005377060035,79.22622819059694,80.4991794977517,1.2729513071547558,True,False,28.5182514543027
2018Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.75830522490305,79.22622819059694,80.4991794977517,1.2729513071547558,False,True,28.5182514543027
2018Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,66.88921885009091,80.06094124836837,81.3578189359828,1.2968776876144403,True,False,28.937200171783786
2018Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,95.8264190218747,80.06094124836837,81.3578189359828,1.2968776876144403,False,True,28.937200171783786
2018Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,67.36991042470824,80.52795155830827,81.81290240195673,1.2849508436484598,True,False,28.885983954496993
2018Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,96.25589437920523,80.52795155830827,81.81290240195673,1.2849508436484598,False,True,28.885983954496993
2019Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,67.62250981880939,81.12301866168244,82.47067449037652,1.3476558286940872,True,False,29.696329343134266
2019Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,97.31883916194366,81.12301866168244,82.47067449037652,1.3476558286940872,False,True,29.696329343134266
2019Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,68.67183305226182,82.1574186620361,83.48154975884361,1.3241310968075197,True,False,29.619433413163577
2019Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,98.2912664654254,82.1574186620361,83.48154975884361,1.3241310968075197,False,True,29.619433413163577
2019Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,68.44756257508614,81.88175519481256,83.20011865841963,1.3183634636070707,True,False,29.505112166666976
2019Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,97.95267474175311,81.88175519481256,83.20011865841963,1.3183634636070707,False,True,29.505112166666976
2019Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,68.96171120208112,81.8365166604948,83.03834744965735,1.2018307891625568,True,False,28.15327249515248
2019Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,97.1149836972336,81.8365166604948,83.03834744965735,1.2018307891625568,False,True,28.15327249515248
2020Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,68.58037602985068,81.5138070813978,82.73335156663296,1.2195444852351613,True,False,28.30595107356457
2020Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,96.88632710341525,81.5138070813978,82.73335156663296,1.2195444852351613,False,True,28.30595107356457
2020Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,65.19993058517628,80.69117773472426,82.53150744132476,1.8403297066004995,True,False,34.663153712296975
2020Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,99.86308429747325,80.69117773472426,82.53150744132476,1.8403297066004995,False,True,34.663153712296975
2020Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,65.92635998386768,78.58764768143156,79.80346034119091,1.2158126597593508,True,False,27.75420071464646
2020Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.68056069851414,78.58764768143156,79.80346034119091,1.2158126597593508,False,True,27.75420071464646
2020Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,65.5701251679558,78.67469336555432,79.98420518366987,1.3095118181155527,True,False,28.828160031428155
2020Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.39828519938395,78.67469336555432,79.98420518366987,1.3095118181155527,False,True,28.828160031428155
2021Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,64.7483229756421,78.34199502823225,79.76896573095516,1.4269707027229117,True,False,30.04128551062611
2021Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.78960848626821,78.34199502823225,79.76896573095516,1.4269707027229117,False,True,30.04128551062611
2021Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,66.32255450482734,79.15260106579174,80.39358232763784,1.2409812618461018,True,False,28.142055645621014
2021Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.46461015044835,79.15260106579174,80.39358232763784,1.2409812618461018,False,True,28.142055645621014
2021Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,66.89105865644665,79.83360506279183,81.08571192763253,1.252106864840698,True,False,28.389306542371784
2021Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,95.28036519881843,79.83360506279183,81.08571192763253,1.252106864840698,False,True,28.389306542371784
2021Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,67.76201939087521,79.99829657553884,81.10309304327873,1.104796467739888,True,False,26.682147304807046
2021Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,94.44416669568226,79.99829657553884,81.10309304327873,1.104796467739888,False,True,26.682147304807046
2022Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,68.29396373071354,80.00442608953081,81.00843084460699,1.0040047550761813,True,False,25.428934227786897
2022Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.72289795850044,80.00442608953081,81.00843084460699,1.0040047550761813,False,True,25.428934227786897
2022Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,70.61595623190033,81.33616521117067,82.14988272412079,0.8137175129501202,True,False,23.06785298444092
2022Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.68380921634125,81.33616521117067,82.14988272412079,0.8137175129501202,False,True,23.06785298444092
2022Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,69.587859765075,80.46794287003688,81.31849502647987,0.850552156442987,True,False,23.46127052280974
2022Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.04913028788474,80.46794287003688,81.31849502647987,0.850552156442987,False,True,23.46127052280974
2022Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,69.68907493600717,80.36369800027853,81.18124061846441,0.8175426181858825,True,False,22.984331364914468
2022Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.67340630092164,80.36369800027853,81.18124061846441,0.8175426181858825,False,True,22.984331364914468
2023Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,69.78561441543883,79.79977249624409,80.51828277165964,0.7185102754155537,True,False,21.46533671244164
2023Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,91.25095112788047,79.79977249624409,80.51828277165964,0.7185102754155537,False,True,21.46533671244164
2023Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,71.21522287243192,80.72701053810039,81.36222658424569,0.6352160461453025,True,False,20.29400742362752
2023Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,91.50923029605944,80.72701053810039,81.36222658424569,0.6352160461453025,False,True,20.29400742362752
2023Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,70.8668208011162,80.85574101559871,81.55972721057228,0.7039861949735666,True,False,21.38581281891213
2023Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.25263362002833,80.85574101559871,81.55972721057228,0.7039861949735666,False,True,21.38581281891213
2023Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,70.76461161108217,80.80366883063627,81.51576678159637,0.7120979509601,True,False,21.50231034102839
2023Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.26692195211056,80.80366883063627,81.51576678159637,0.7120979509601,False,True,21.50231034102839
2024Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,71.23911384308708,81.1763382249714,81.8694155464652,0.6930773214938029,True,False,21.26060340675626
2024Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.49971724984334,81.1763382249714,81.8694155464652,0.6930773214938029,False,True,21.26060340675626
2024Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,72.17237286708936,81.7909834936175,82.43193283967219,0.6409493460546827,True,False,20.519119945165656
2024Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.69149281225502,81.7909834936175,82.43193283967219,0.6409493460546827,False,True,20.519119945165656
2024Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,71.97749039584441,81.7500599700908,82.41348346234005,0.663423492249251,True,False,20.87198613299128
2024Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.8494765288357,81.7500599700908,82.41348346234005,0.663423492249251,False,True,20.87198613299128
2024Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,71.98979689429717,81.8143273107248,82.4847097959333,0.6703824852084921,True,False,20.989825803272254
2024Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,92.97962269756943,81.8143273107248,82.4847097959333,0.6703824852084921,False,True,20.989825803272254
2025Q1,Sociedades Inclusivas,4. Capital Social,SOC_ASO,72.1931481177885,81.97701977267602,82.63999227806619,0.6629725053901723,True,False,20.8936883205554
2025Q1,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.0868364383439,81.97701977267602,82.63999227806619,0.6629725053901723,False,True,20.8936883205554
2025Q2,Sociedades Inclusivas,4. Capital Social,SOC_ASO,72.29135454645372,82.07166638152363,82.73325655500517,0.6615901734815424,True,False,20.883804017102904
2025Q2,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.17515856355662,82.07166638152363,82.73325655500517,0.6615901734815424,False,True,20.883804017102904
2025Q3,Sociedades Inclusivas,4. Capital Social,SOC_ASO,72.29141880917383,82.10374098712721,82.76966834136906,0.6659273542418447,True,False,20.956499064390442
2025Q3,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.24791787356428,82.10374098712721,82.76966834136906,0.6659273542418447,False,True,20.956499064390442
2025Q4,Sociedades Inclusivas,4. Capital Social,SOC_ASO,72.51846443063525,82.25899635401888,82.91316052376084,0.6541641697419607,True,False,20.789392186251177
2025Q4,Sociedades Inclusivas,4. Capital Social,SOC_PAR_enlazado,93.30785661688643,82.25899635401888,82.91316052376084,0.6541641697419607,False,True,20.789392186251177
2016Q1,Economías Abiertas,5. Inversión,INV_HIP,49.874503968796006,19.12144228806901,28.602747639299253,9.481305351230244,False,True,42.54351265899351
2016Q1,Economías Abiertas,5. Inversión,INV_IED,7.330991309802496,19.12144228806901,28.602747639299253,9.481305351230244,True,False,42.54351265899351
2016Q2,Economías Abiertas,5. Inversión,INV_HIP,50.05858233824796,19.935233795269827,28.998775800018322,9.063542004748495,False,True,42.119613076459274
2016Q2,Economías Abiertas,5. Inversión,INV_IED,7.9389692617886825,19.935233795269827,28.998775800018322,9.063542004748495,True,False,42.119613076459274
2016Q3,Economías Abiertas,5. Inversión,INV_HIP,46.44521099117861,16.52962477940754,26.164012042325616,9.634387262918075,False,True,40.56239789770599
2016Q3,Economías Abiertas,5. Inversión,INV_IED,5.882813093472617,16.52962477940754,26.164012042325616,9.634387262918075,True,False,40.56239789770599
2016Q4,Economías Abiertas,5. Inversión,INV_HIP,52.50130555171436,21.99064510716538,30.856142745558568,8.865497638393187,False,True,43.290325612311584
2016Q4,Economías Abiertas,5. Inversión,INV_IED,9.210979939402776,21.99064510716538,30.856142745558568,8.865497638393187,True,False,43.290325612311584
2017Q1,Economías Abiertas,5. Inversión,INV_HIP,50.179579699258895,19.409866430070558,28.843736346303118,9.43386991623256,False,True,42.671686705911554
2017Q1,Economías Abiertas,5. Inversión,INV_IED,7.507892993347337,19.409866430070558,28.843736346303118,9.43386991623256,True,False,42.671686705911554
2017Q2,Economías Abiertas,5. Inversión,INV_HIP,52.40118012113071,18.392623333694054,29.428461954987945,11.035838621293891,False,True,45.945436332285524
2017Q2,Economías Abiertas,5. Inversión,INV_IED,6.455743788845179,18.392623333694054,29.428461954987945,11.035838621293891,True,False,45.945436332285524
2017Q3,Economías Abiertas,5. Inversión,INV_HIP,57.75077223711062,22.552518407586398,33.2789297147887,10.726411307202305,False,True,48.943685044643836
2017Q3,Economías Abiertas,5. Inversión,INV_IED,8.807087192466783,22.552518407586398,33.2789297147887,10.726411307202305,True,False,48.943685044643836
2017Q4,Economías Abiertas,5. Inversión,INV_HIP,51.97781093488347,17.73677967811278,29.015132887292385,11.278353209179606,False,True,45.925356095182174
2017Q4,Economías Abiertas,5. Inversión,INV_IED,6.052454839701298,17.73677967811278,29.015132887292385,11.278353209179606,True,False,45.925356095182174
2018Q1,Economías Abiertas,5. Inversión,INV_HIP,55.514628230576356,20.519774612165552,31.549658255513922,11.02988364334837,False,True,47.92993995012487
2018Q1,Economías Abiertas,5. Inversión,INV_IED,7.584688280451486,20.519774612165552,31.549658255513922,11.02988364334837,True,False,47.92993995012487
2018Q2,Economías Abiertas,5. Inversión,INV_HIP,55.94785034321759,19.97648585618268,31.540281919135232,11.563796062952552,False,True,48.81513684816471
2018Q2,Economías Abiertas,5. Inversión,INV_IED,7.132713495052875,19.97648585618268,31.540281919135232,11.563796062952552,True,False,48.81513684816471
2018Q3,Economías Abiertas,5. Inversión,INV_HIP,65.4472723938557,21.36868899190609,36.21209990619373,14.843410914287638,False,True,58.47034497532394
2018Q3,Economías Abiertas,5. Inversión,INV_IED,6.976927418531761,21.36868899190609,36.21209990619373,14.843410914287638,True,False,58.47034497532394
2018Q4,Economías Abiertas,5. Inversión,INV_HIP,57.609042560242344,15.032739248974169,30.765873520017674,15.733134271043506,False,True,53.68633808044934
2018Q4,Economías Abiertas,5. Inversión,INV_IED,3.922704479793002,15.032739248974169,30.765873520017674,15.733134271043506,True,False,53.68633808044934
2019Q1,Economías Abiertas,5. Inversión,INV_HIP,60.25792400233871,19.560722569808448,33.303829653746995,13.743107083938547,False,True,53.908188697183434
2019Q1,Economías Abiertas,5. Inversión,INV_IED,6.349735305155277,19.560722569808448,33.303829653746995,13.743107083938547,True,False,53.908188697183434
2019Q2,Economías Abiertas,5. Inversión,INV_HIP,63.60026365984219,34.59578993511233,41.2094378010073,6.6136478658949684,False,True,44.781651717669796
2019Q2,Economías Abiertas,5. Inversión,INV_IED,18.818611942172396,34.59578993511233,41.2094378010073,6.6136478658949684,True,False,44.781651717669796
2019Q3,Economías Abiertas,5. Inversión,INV_HIP,56.46053739239508,24.756865931456225,33.65797483445556,8.901108902999333,False,True,45.60512511587905
2019Q3,Economías Abiertas,5. Inversión,INV_IED,10.855412276516033,24.756865931456225,33.65797483445556,8.901108902999333,True,False,45.60512511587905
2019Q4,Economías Abiertas,5. Inversión,INV_HIP,60.523011798453055,27.556999853848065,36.53505556554032,8.978055711692253,False,True,47.97591246582547
2019Q4,Economías Abiertas,5. Inversión,INV_IED,12.547099332627583,27.556999853848065,36.53505556554032,8.978055711692253,True,False,47.97591246582547
2020Q1,Economías Abiertas,5. Inversión,INV_HIP,65.4698318453932,24.218561949459332,37.21437406675376,12.995812117294431,False,True,56.51091555727888
2020Q1,Economías Abiertas,5. Inversión,INV_IED,8.958916288114327,24.218561949459332,37.21437406675376,12.995812117294431,True,False,56.51091555727888
2020Q2,Economías Abiertas,5. Inversión,INV_HIP,48.571791243244185,42.217773661225074,42.63338052273055,0.41560686150547355,False,True,11.876821441027275
2020Q2,Economías Abiertas,5. Inversión,INV_IED,36.69496980221691,42.217773661225074,42.63338052273055,0.41560686150547355,True,False,11.876821441027275
2020Q3,Economías Abiertas,5. Inversión,INV_HIP,49.98325539074522,7.069883690043651,24.99162769537261,17.92174400532896,False,True,49.98325539074522
2020Q3,Economías Abiertas,5. Inversión,INV_IED,0.0,7.069883690043651,24.99162769537261,17.92174400532896,True,False,49.98325539074522
2020Q4,Economías Abiertas,5. Inversión,INV_HIP,55.06267916503449,18.784329969861325,30.73542497908014,11.951095009218815,False,True,48.6545083719087
2020Q4,Economías Abiertas,5. Inversión,INV_IED,6.408170793125794,18.784329969861325,30.73542497908014,11.951095009218815,True,False,48.6545083719087
2021Q1,Economías Abiertas,5. Inversión,INV_HIP,63.593559331096,24.994655526592613,36.70869850972209,11.714042983129477,False,True,53.769721642747825
2021Q1,Economías Abiertas,5. Inversión,INV_IED,9.823837688348174,24.994655526592613,36.70869850972209,11.714042983129477,True,False,53.769721642747825
2021Q2,Economías Abiertas,5. Inversión,INV_HIP,70.92175064609788,25.872859945430903,40.18019538817422,14.307335442743316,False,True,61.48311051584732
2021Q2,Economías Abiertas,5. Inversión,INV_IED,9.438640130250556,25.872859945430903,40.18019538817422,14.307335442743316,True,False,61.48311051584732
2021Q3,Economías Abiertas,5. Inversión,INV_HIP,75.04960341258636,28.09084919575416,42.78196345437422,14.691114258620061,False,True,64.53527991642429
2021Q3,Economías Abiertas,5. Inversión,INV_IED,10.514323496162078,28.09084919575416,42.78196345437422,14.691114258620061,True,False,64.53527991642429
2021Q4,Economías Abiertas,5. Inversión,INV_HIP,73.20618011553334,32.86944506983326,43.98225133550106,11.1128062656678,False,True,58.44785756006456
2021Q4,Economías Abiertas,5. Inversión,INV_IED,14.758322555468784,32.86944506983326,43.98225133550106,11.1128062656678,True,False,58.44785756006456
2022Q1,Economías Abiertas,5. Inversión,INV_HIP,76.82479212956783,62.10115456712221,63.51206305812498,1.4109084910027718,False,True,26.625458142885698
