Periodo,Año,Trimestre,Region,Categoria,Valor
2018-Q1,2018,1,AND,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",6285.0
2018-Q1,2018,1,AND,7.1.-Robos con fuerza en domicilios,4229.0
2018-Q1,2018,1,AND,8.-Hurtos,22364.0
2018-Q1,2018,1,AND,9.-Sustracciones de vehÃ­culos,1783.0
2018-Q1,2018,1,AND,10.-TrÃ¡fico de drogas,836.0
2018-Q1,2018,1,AND,TOTAL INFRACCIONES PENALES,78377.0
2017-Q4,2017,4,ESP,1.-Homicidios dolosos y asesinatos consumados,308.0
2017-Q4,2017,4,ESP,2.-Homicidios dolosos y asesinatos en grado tentativa,799.0
2017-Q4,2017,4,ESP,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,18086.0
2017-Q4,2017,4,ESP,4.-Secuestro,69.0
2017-Q4,2017,4,ESP,5.-Delitos contra la libertad e indemnidad sexual,11692.0
2017-Q4,2017,4,ESP,5.1.-AgresiÃ³n sexual con penetraciÃ³n,1382.0
2017-Q4,2017,4,ESP,5.2.-Resto de delitos contra la libertad e indemnidad sexual,10310.0
2017-Q4,2017,4,ESP,6.-Robos con violencia e intimidaciÃ³n,61763.0
2017-Q4,2017,4,ESP,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",149651.0
2017-Q4,2017,4,ESP,7.1.-Robos con fuerza en domicilios,105099.0
2017-Q4,2017,4,ESP,8.-Hurtos,712398.0
2017-Q4,2017,4,ESP,9.-Sustracciones de vehÃ­culos,42519.0
2017-Q4,2017,4,ESP,10.-TrÃ¡fico de drogas,12958.0
2017-Q4,2017,4,ESP,TOTAL INFRACCIONES PENALES,2045785.0
2017-Q4,2017,4,AND,1.-Homicidios dolosos y asesinatos consumados,49.0
2017-Q4,2017,4,AND,2.-Homicidios dolosos y asesinatos en grado tentativa,207.0
2017-Q4,2017,4,AND,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2930.0
2017-Q4,2017,4,AND,4.-Secuestro,15.0
2017-Q4,2017,4,AND,5.-Delitos contra la libertad e indemnidad sexual,2064.0
2017-Q4,2017,4,AND,5.1.-AgresiÃ³n sexual con penetraciÃ³n,173.0
2017-Q4,2017,4,AND,5.2.-Resto de delitos contra la libertad e indemnidad sexual,1891.0
2017-Q4,2017,4,AND,6.-Robos con violencia e intimidaciÃ³n,7668.0
2017-Q4,2017,4,AND,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",24718.0
2017-Q4,2017,4,AND,7.1.-Robos con fuerza en domicilios,17276.0
2017-Q4,2017,4,AND,8.-Hurtos,103746.0
2017-Q4,2017,4,AND,9.-Sustracciones de vehÃ­culos,8755.0
2017-Q4,2017,4,AND,10.-TrÃ¡fico de drogas,3472.0
2017-Q4,2017,4,AND,TOTAL INFRACCIONES PENALES,334331.0
2017-Q3,2017,3,ESP,1.-Homicidios dolosos y asesinatos consumados,240.0
2017-Q3,2017,3,ESP,2.-Homicidios dolosos y asesinatos en grado tentativa,663.0
2017-Q3,2017,3,ESP,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,13388.0
2017-Q3,2017,3,ESP,4.-Secuestro,50.0
2017-Q3,2017,3,ESP,5.-Delitos contra la libertad e indemnidad sexual,8992.0
2017-Q3,2017,3,ESP,5.1.-AgresiÃ³n sexual con penetraciÃ³n,1054.0
2017-Q3,2017,3,ESP,5.2.-Resto de delitos contra la libertad e indemnidad sexual,7938.0
2017-Q3,2017,3,ESP,6.-Robos con violencia e intimidaciÃ³n,46158.0
2017-Q3,2017,3,ESP,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",110352.0
2017-Q3,2017,3,ESP,7.1.-Robos con fuerza en domicilios,77398.0
2017-Q3,2017,3,ESP,8.-Hurtos,536752.0
2017-Q3,2017,3,ESP,9.-Sustracciones de vehÃ­culos,32545.0
2017-Q3,2017,3,ESP,10.-TrÃ¡fico de drogas,10110.0
2017-Q3,2017,3,ESP,TOTAL INFRACCIONES PENALES,1527806.0
2017-Q3,2017,3,AND,1.-Homicidios dolosos y asesinatos consumados,40.0
2017-Q3,2017,3,AND,2.-Homicidios dolosos y asesinatos en grado tentativa,175.0
2017-Q3,2017,3,AND,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2274.0
2017-Q3,2017,3,AND,4.-Secuestro,14.0
2017-Q3,2017,3,AND,5.-Delitos contra la libertad e indemnidad sexual,1584.0
2017-Q3,2017,3,AND,5.1.-AgresiÃ³n sexual con penetraciÃ³n,131.0
2017-Q3,2017,3,AND,5.2.-Resto de delitos contra la libertad e indemnidad sexual,1453.0
2017-Q3,2017,3,AND,6.-Robos con violencia e intimidaciÃ³n,5754.0
2017-Q3,2017,3,AND,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",19005.0
2017-Q3,2017,3,AND,7.1.-Robos con fuerza en domicilios,13404.0
2017-Q3,2017,3,AND,8.-Hurtos,79451.0
2017-Q3,2017,3,AND,9.-Sustracciones de vehÃ­culos,6766.0
2017-Q3,2017,3,AND,10.-TrÃ¡fico de drogas,2693.0
2017-Q3,2017,3,AND,TOTAL INFRACCIONES PENALES,253837.0
2017-Q2,2017,2,ESP,1.-Homicidios dolosos y asesinatos consumados,152.0
2017-Q2,2017,2,ESP,2.-Homicidios dolosos y asesinatos en grado tentativa,441.0
2017-Q2,2017,2,ESP,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,8354.0
2017-Q2,2017,2,ESP,4.-Secuestro,34.0
2017-Q2,2017,2,ESP,5.-Delitos contra la libertad e indemnidad sexual,5715.0
2017-Q2,2017,2,ESP,5.1.-AgresiÃ³n sexual con penetraciÃ³n,611.0
2017-Q2,2017,2,ESP,5.2.-Resto de delitos contra la libertad e indemnidad sexual,5104.0
2017-Q2,2017,2,ESP,6.-Robos con violencia e intimidaciÃ³n,30335.0
2017-Q2,2017,2,ESP,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",74056.0
2017-Q2,2017,2,ESP,7.1.-Robos con fuerza en domicilios,50938.0
2017-Q2,2017,2,ESP,8.-Hurtos,344199.0
2017-Q2,2017,2,ESP,9.-Sustracciones de vehÃ­culos,22104.0
2017-Q2,2017,2,ESP,10.-TrÃ¡fico de drogas,6457.0
2017-Q2,2017,2,ESP,TOTAL INFRACCIONES PENALES,999924.0
2017-Q2,2017,2,AND,1.-Homicidios dolosos y asesinatos consumados,28.0
2017-Q2,2017,2,AND,2.-Homicidios dolosos y asesinatos en grado tentativa,122.0
2017-Q2,2017,2,AND,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1448.0
2017-Q2,2017,2,AND,4.-Secuestro,10.0
2017-Q2,2017,2,AND,5.-Delitos contra la libertad e indemnidad sexual,1046.0
2017-Q2,2017,2,AND,5.1.-AgresiÃ³n sexual con penetraciÃ³n,77.0
2017-Q2,2017,2,AND,5.2.-Resto de delitos contra la libertad e indemnidad sexual,969.0
2017-Q2,2017,2,AND,6.-Robos con violencia e intimidaciÃ³n,3745.0
2017-Q2,2017,2,AND,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",13015.0
2017-Q2,2017,2,AND,7.1.-Robos con fuerza en domicilios,8961.0
2017-Q2,2017,2,AND,8.-Hurtos,51775.0
2017-Q2,2017,2,AND,9.-Sustracciones de vehÃ­culos,4601.0
2017-Q2,2017,2,AND,10.-TrÃ¡fico de drogas,1754.0
2017-Q2,2017,2,AND,TOTAL INFRACCIONES PENALES,167683.0
2017-Q1,2017,1,ESP,1.-Homicidios dolosos y asesinatos consumados,78.0
2017-Q1,2017,1,ESP,2.-Homicidios dolosos y asesinatos en grado tentativa,217.0
2017-Q1,2017,1,ESP,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3955.0
2017-Q1,2017,1,ESP,4.-Secuestro,15.0
2017-Q1,2017,1,ESP,5.-Delitos contra la libertad e indemnidad sexual,2667.0
2017-Q1,2017,1,ESP,5.1.-AgresiÃ³n sexual con penetraciÃ³n,287.0
2017-Q1,2017,1,ESP,5.2.-Resto de delitos contra la libertad e indemnidad sexual,2380.0
2017-Q1,2017,1,ESP,6.-Robos con violencia e intimidaciÃ³n,15622.0
2017-Q1,2017,1,ESP,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",39651.0
2017-Q1,2017,1,ESP,7.1.-Robos con fuerza en domicilios,27393.0
2017-Q1,2017,1,ESP,8.-Hurtos,168642.0
2017-Q1,2017,1,ESP,9.-Sustracciones de vehÃ­culos,10963.0
2017-Q1,2017,1,ESP,10.-TrÃ¡fico de drogas,3011.0
2017-Q1,2017,1,ESP,TOTAL INFRACCIONES PENALES,496307.0
2017-Q1,2017,1,AND,1.-Homicidios dolosos y asesinatos consumados,12.0
2017-Q1,2017,1,AND,2.-Homicidios dolosos y asesinatos en grado tentativa,59.0
2017-Q1,2017,1,AND,3.-Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,681.0
2017-Q1,2017,1,AND,4.-Secuestro,1.0
2017-Q1,2017,1,AND,5.-Delitos contra la libertad e indemnidad sexual,516.0
2017-Q1,2017,1,AND,5.1.-AgresiÃ³n sexual con penetraciÃ³n,33.0
2017-Q1,2017,1,AND,5.2.-Resto de delitos contra la libertad e indemnidad sexual,483.0
2017-Q1,2017,1,AND,6.-Robos con violencia e intimidaciÃ³n,1952.0
2017-Q1,2017,1,AND,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",6918.0
2017-Q1,2017,1,AND,7.1.-Robos con fuerza en domicilios,4717.0
2017-Q1,2017,1,AND,8.-Hurtos,25203.0
2017-Q1,2017,1,AND,9.-Sustracciones de vehÃ­culos,2278.0
2017-Q1,2017,1,AND,10.-TrÃ¡fico de drogas,833.0
2017-Q1,2017,1,AND,TOTAL INFRACCIONES PENALES,83227.0
2016-Q4,2016,4,ESP,1.-DELITOS Y FALTAS (EU),2011586.0
2016-Q4,2016,4,ESP,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),292.0
2016-Q4,2016,4,ESP,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),63339.0
2016-Q4,2016,4,ESP,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),112925.0
2016-Q4,2016,4,ESP,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),43524.0
2016-Q4,2016,4,ESP,6.-TRÃFICO DE DROGAS (EU),12440.0
2016-Q4,2016,4,ESP,7.-DAÃOS,214765.0
2016-Q4,2016,4,ESP,8.-HURTOS,711908.0
2016-Q4,2016,4,AND,1.-DELITOS Y FALTAS (EU),332194.0
2016-Q4,2016,4,AND,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),68.0
2016-Q4,2016,4,AND,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),7479.0
2016-Q4,2016,4,AND,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),18239.0
2016-Q4,2016,4,AND,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),8877.0
2016-Q4,2016,4,AND,6.-TRÃFICO DE DROGAS (EU),3142.0
2016-Q4,2016,4,AND,7.-DAÃOS,34510.0
2016-Q4,2016,4,AND,8.-HURTOS,109588.0
2016-Q3,2016,3,ESP,1.-DELITOS Y FALTAS (EU),1520487.0
2016-Q3,2016,3,ESP,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),227.0
2016-Q3,2016,3,ESP,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),47360.0
2016-Q3,2016,3,ESP,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),85355.0
2016-Q3,2016,3,ESP,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),32222.0
2016-Q3,2016,3,ESP,6.-TRÃFICO DE DROGAS (EU),9606.0
2016-Q3,2016,3,ESP,7.-DAÃOS,162065.0
2016-Q3,2016,3,ESP,8.-HURTOS,540853.0
2016-Q3,2016,3,AND,1.-DELITOS Y FALTAS (EU),252684.0
2016-Q3,2016,3,AND,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),49.0
2016-Q3,2016,3,AND,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),5686.0
2016-Q3,2016,3,AND,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),13945.0
2016-Q3,2016,3,AND,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),6600.0
2016-Q3,2016,3,AND,6.-TRÃFICO DE DROGAS (EU),2444.0
2016-Q3,2016,3,AND,7.-DAÃOS,25882.0
2016-Q3,2016,3,AND,8.-HURTOS,84445.0
2016-Q2,2016,2,ESP,1.-DELITOS Y FALTAS (EU),993596.0
2016-Q2,2016,2,ESP,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),148.0
2016-Q2,2016,2,ESP,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),30773.0
2016-Q2,2016,2,ESP,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),57458.0
2016-Q2,2016,2,ESP,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),20950.0
2016-Q2,2016,2,ESP,6.-TRÃFICO DE DROGAS (EU),6076.0
2016-Q2,2016,2,ESP,7.-DAÃOS,107134.0
2016-Q2,2016,2,ESP,8.-HURTOS,348382.0
2016-Q2,2016,2,AND,1.-DELITOS Y FALTAS (EU),165350.0
2016-Q2,2016,2,AND,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),24.0
2016-Q2,2016,2,AND,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),3758.0
2016-Q2,2016,2,AND,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),9229.0
2016-Q2,2016,2,AND,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),4213.0
2016-Q2,2016,2,AND,6.-TRÃFICO DE DROGAS (EU),1520.0
2016-Q2,2016,2,AND,7.-DAÃOS,16848.0
2016-Q2,2016,2,AND,8.-HURTOS,55141.0
2016-Q1,2016,1,ESP,1.-DELITOS Y FALTAS (EU),487643.0
2016-Q1,2016,1,ESP,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),72.0
2016-Q1,2016,1,ESP,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),15559.0
2016-Q1,2016,1,ESP,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),31154.0
2016-Q1,2016,1,ESP,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),10177.0
2016-Q1,2016,1,ESP,6.-TRÃFICO DE DROGAS (EU),2699.0
2016-Q1,2016,1,ESP,7.-DAÃOS,53517.0
2016-Q1,2016,1,ESP,8.-HURTOS,169129.0
2016-Q1,2016,1,AND,1.-DELITOS Y FALTAS (EU),80611.0
2016-Q1,2016,1,AND,2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU),16.0
2016-Q1,2016,1,AND,3.-ROBO CON VIOLENCIA E INTIMIDACIÃN (EU),1838.0
2016-Q1,2016,1,AND,4.-ROBOS CON FUERZA EN DOMICILIOS (EU),4833.0
2016-Q1,2016,1,AND,5.-SUSTRACCIÃN VEHÃCULOS A MOTOR (EU),2091.0
2016-Q1,2016,1,AND,6.-TRÃFICO DE DROGAS (EU),683.0
2016-Q1,2016,1,AND,7.-DAÃOS,8593.0
2016-Q1,2016,1,AND,8.-HURTOS,26466.0
